profile.id,chromosome,N.data,max.segments,sum.splits,max.depth
532,6,274,N.data,2767,18
532,7,233,10,1036,5
532,7,233,N.data,2353,19
532,8,302,10,1381,5
532,8,302,N.data,3401,26
532,9,192,10,833,5
532,9,192,N.data,1660,19
532,X,224,10,1031,5
532,X,224,N.data,2281,21
532,Y,43,10,211,8
532,Y,43,N.data,254,10
533,1,651,10,2999,4
533,1,651,N.data,7979,26
533,10,232,10,1121,5
533,10,232,N.data,2688,19
533,11,237,10,1038,6
533,11,237,N.data,2398,17
533,12,294,10,1870,7
533,12,294,N.data,3502,22
533,13,157,10,749,5
533,13,157,N.data,1643,23
533,14,154,10,503,6
533,14,154,N.data,1542,19
533,15,135,10,641,5
533,15,135,N.data,1141,16
533,16,146,10,654,7
533,16,146,N.data,1231,14
533,17,246,10,1242,5
533,17,246,N.data,2567,19
533,18,128,10,649,5
533,18,128,N.data,1141,20
533,19,93,10,384,4
533,19,93,N.data,701,14
533,2,412,10,1657,5
533,2,412,N.data,5881,30
533,20,135,10,706,6
533,20,135,N.data,1302,17
533,21,69,10,355,6
533,21,69,N.data,596,15
533,22,106,10,355,6
533,22,106,N.data,902,17
533,3,391,10,1642,5
533,3,391,N.data,4287,22
533,4,318,10,1563,5
533,4,318,N.data,3970,23
533,5,305,10,1224,6
533,5,305,N.data,2900,21
533,6,276,10,1433,6
533,6,276,N.data,3045,22
533,7,233,10,1005,5
533,7,233,N.data,2395,19
533,8,301,10,1067,5
533,8,301,N.data,2903,18
533,9,194,10,861,6
533,9,194,N.data,2134,25
533,X,226,10,1095,6
533,X,226,N.data,2134,17
533,Y,40,10,184,7
533,Y,40,N.data,221,10
534,1,646,10,2926,5
534,1,646,N.data,8763,25
534,10,232,10,1123,4
534,10,232,N.data,2701,21
534,11,232,10,839,5
534,11,232,N.data,2135,19
534,12,293,10,1388,6
534,12,293,N.data,2930,21
534,13,157,10,625,5
534,13,157,N.data,1127,13
534,14,153,10,962,6
534,14,153,N.data,1774,20
534,15,134,10,714,6
534,15,134,N.data,1188,15
534,16,150,10,823,6
534,16,150,N.data,1595,20
534,17,246,10,1737,7
534,17,246,N.data,3516,25
534,18,128,10,488,6
534,18,128,N.data,1122,17
534,19,95,10,439,5
534,19,95,N.data,1070,23
534,2,411,10,2543,7
534,2,411,N.data,5240,22
534,20,138,10,703,5
534,20,138,N.data,1311,17
534,21,67,10,288,5
534,21,67,N.data,488,12
534,22,102,10,375,5
534,22,102,N.data,1128,22
534,3,390,10,2251,6
534,3,390,N.data,4857,22
534,4,316,10,1519,5
534,4,316,N.data,4405,25
534,5,303,10,1314,5
534,5,303,N.data,3032,21
534,6,274,10,1509,5
534,6,274,N.data,3292,21
534,7,232,10,1234,6
534,7,232,N.data,2814,26
534,8,296,10,1369,5
534,8,296,N.data,2956,17
534,9,193,10,790,6
534,9,193,N.data,2139,20
534,X,227,10,1031,5
534,X,227,N.data,2205,22
534,Y,43,10,189,8
534,Y,43,N.data,242,10
535,1,647,10,3157,6
535,1,647,N.data,7485,21
535,10,232,10,1236,7
535,10,232,N.data,2347,17
535,11,233,10,981,4
535,11,233,N.data,2047,18
535,12,293,10,1502,6
535,12,293,N.data,2841,18
535,13,157,10,692,4
535,13,157,N.data,1300,14
535,14,153,10,951,8
535,14,153,N.data,1560,21
535,15,135,10,608,6
535,15,135,N.data,1152,14
535,16,147,10,739,7
535,16,147,N.data,1252,18
535,17,248,10,1233,5
535,17,248,N.data,2809,24
535,18,127,10,592,5
535,18,127,N.data,1060,15
535,19,94,10,427,6
535,19,94,N.data,694,14
535,2,409,10,2466,6
535,2,409,N.data,4967,21
535,20,137,10,555,5
535,20,137,N.data,1120,16
535,21,69,10,290,5
535,21,69,N.data,466,13
535,22,100,10,326,6
535,22,100,N.data,832,15
535,3,385,10,2286,6
535,3,385,N.data,4428,19
535,4,318,10,1577,6
535,4,318,N.data,3972,24
535,5,304,10,1273,5
535,5,304,N.data,3699,26
535,6,272,10,971,4
535,6,272,N.data,2677,19
535,7,232,10,1128,7
535,7,232,N.data,2341,21
535,8,298,10,1566,5
535,8,298,N.data,3290,22
535,9,192,10,801,6
535,9,192,N.data,1610,15
535,X,226,10,975,4
535,X,226,N.data,2060,16
535,Y,41,10,179,6
535,Y,41,N.data,228,12
536,1,650,10,3483,5
536,1,650,N.data,9811,30
536,10,233,10,1320,6
536,10,233,N.data,2861,23
536,11,233,10,837,6
536,11,233,N.data,2099,20
536,12,292,10,1763,7
536,12,292,N.data,3344,23
536,13,157,10,809,7
536,13,157,N.data,1454,17
536,14,154,10,970,7
536,14,154,N.data,1616,21
536,15,136,10,574,6
536,15,136,N.data,1122,17
536,16,150,10,883,8
536,16,150,N.data,1393,17
536,17,247,10,1108,5
536,17,247,N.data,2621,21
536,18,129,10,499,6
536,18,129,N.data,916,13
536,19,94,10,395,4
536,19,94,N.data,657,13
536,2,410,10,2391,6
536,2,410,N.data,5709,28
536,20,138,10,768,5
536,20,138,N.data,1383,16
536,21,69,10,310,5
536,21,69,N.data,497,14
536,22,101,10,485,7
536,22,101,N.data,812,16
536,3,387,10,2039,6
536,3,387,N.data,4404,22
536,4,321,10,1823,7
536,4,321,N.data,3901,22
536,5,301,10,1706,5
536,5,301,N.data,4393,29
536,6,268,10,1263,6
536,6,268,N.data,3290,23
536,7,234,10,1137,5
536,7,234,N.data,2720,25
536,8,300,10,1714,6
536,8,300,N.data,3727,24
536,9,193,10,870,6
536,9,193,N.data,1745,17
536,X,226,10,1259,6
536,X,226,N.data,2495,24
536,Y,42,10,190,7
536,Y,42,N.data,242,10
537,1,645,10,3241,6
537,1,645,N.data,7760,21
537,10,233,10,1093,5
537,10,233,N.data,2236,18
537,11,235,10,1069,4
537,11,235,N.data,1963,14
537,12,293,10,1306,5
537,12,293,N.data,2665,17
537,13,156,10,685,5
537,13,156,N.data,1245,14
537,14,154,10,724,6
537,14,154,N.data,1307,15
537,15,135,10,732,6
537,15,135,N.data,1123,15
537,16,151,10,922,8
537,16,151,N.data,1405,17
537,17,248,10,1451,7
537,17,248,N.data,2984,22
537,18,129,10,584,5
537,18,129,N.data,944,12
537,19,93,10,405,5
537,19,93,N.data,627,12
537,2,414,10,1975,6
537,2,414,N.data,5409,25
537,20,138,10,610,5
537,20,138,N.data,1032,13
537,21,69,10,266,5
537,21,69,N.data,454,13
537,22,101,10,386,4
537,22,101,N.data,688,13
537,3,388,10,1926,7
537,3,388,N.data,4058,22
537,4,321,10,1847,6
537,4,321,N.data,4217,24
537,5,302,10,1462,5
537,5,302,N.data,3040,20
537,6,274,10,1089,5
537,6,274,N.data,2480,17
537,7,234,10,1436,8
537,7,234,N.data,2709,20
537,8,303,10,1509,7
537,8,303,N.data,3416,21
537,9,193,10,811,6
537,9,193,N.data,1564,16
537,X,227,10,1131,5
537,X,227,N.data,2371,19
537,Y,43,10,200,7
537,Y,43,N.data,254,11
538,1,647,10,2988,5
538,1,647,N.data,7959,26
538,10,233,10,1407,7
538,10,233,N.data,2919,21
538,11,234,10,1046,7
538,11,234,N.data,2365,18
538,12,294,10,1636,7
538,12,294,N.data,3153,21
538,13,156,10,810,6
538,13,156,N.data,1443,15
538,14,153,10,718,4
538,14,153,N.data,1466,19
538,15,135,10,680,5
538,15,135,N.data,1155,14
538,16,147,10,784,5
538,16,147,N.data,1317,16
538,17,248,10,1223,5
538,17,248,N.data,2820,23
538,18,128,10,512,4
538,18,128,N.data,957,13
538,19,93,10,428,6
538,19,93,N.data,692,16
538,2,412,10,2316,5
538,2,412,N.data,5798,25
538,20,137,10,654,5
538,20,137,N.data,1210,17
538,21,68,10,316,5
538,21,68,N.data,449,12
538,22,102,10,415,5
538,22,102,N.data,828,15
538,3,387,10,1927,6
538,3,387,N.data,4261,19
538,4,320,10,1709,5
538,4,320,N.data,3730,21
538,5,299,10,1496,5
538,5,299,N.data,3617,23
538,6,271,10,1294,8
538,6,271,N.data,3350,24
538,7,231,10,1298,7
538,7,231,N.data,2585,19
538,8,302,10,1670,8
538,8,302,N.data,3663,23
538,9,191,10,707,6
538,9,191,N.data,1847,17
538,X,225,10,1156,5
538,X,225,N.data,2294,22
538,Y,43,10,191,7
538,Y,43,N.data,251,12
539,1,5619,10,23705,6
539,1,5619,N.data,211268,102
539,10,3291,10,16868,5
539,10,3291,N.data,69022,49
539,11,3256,10,16132,5
539,11,3256,N.data,68481,48
539,12,3249,10,13163,4
539,12,3249,N.data,89381,68
539,13,2390,10,11865,6
539,13,2390,N.data,67249,62
539,14,2205,10,10900,6
539,14,2205,N.data,48443,42
539,15,2037,10,11977,5
539,15,2037,N.data,45862,50
539,16,1956,10,14068,7
539,16,1956,N.data,39719,39
539,17,1948,10,7851,5
539,17,1948,N.data,33321,36
539,18,1865,10,9805,5
539,18,1865,N.data,35637,40
539,19,1385,10,4491,9
539,19,1385,N.data,27194,36
539,2,5937,10,35038,6
539,2,5937,N.data,166123,81
539,20,1488,10,8123,5
539,20,1488,N.data,34685,60
539,21,849,10,3462,5
539,21,849,N.data,13916,35
539,22,870,10,2265,9
539,22,870,N.data,15398,37
539,3,4858,10,18549,5
539,3,4858,N.data,116642,57
539,4,4674,10,24911,7
539,4,4674,N.data,126935,64
539,5,4429,10,19507,8
539,5,4429,N.data,141202,79
539,6,4184,10,22214,9
539,6,4184,N.data,110513,55
539,7,3869,10,16057,7
539,7,3869,N.data,84349,59
539,8,3560,10,12817,7
539,8,3560,N.data,73087,51
539,9,3012,10,23008,7
539,9,3012,N.data,86622,64
539,X,3775,10,18066,6
539,X,3775,N.data,99537,51
539,Y,635,10,3044,5
539,Y,635,N.data,9980,30
54,1,640,10,2775,6
54,1,640,N.data,7346,22
54,10,233,10,907,5
54,10,233,N.data,2353,19
54,11,232,10,1158,6
54,11,232,N.data,2076,17
54,12,293,10,1379,7
54,12,293,N.data,3072,22
54,13,153,10,770,6
54,13,153,N.data,1330,17
54,14,151,10,728,6
54,14,151,N.data,1514,22
54,15,135,10,560,5
54,15,135,N.data,1034,13
54,16,147,10,818,5
54,16,147,N.data,1575,19
54,17,245,10,938,6
54,17,245,N.data,2225,17
54,18,128,10,500,4
54,18,128,N.data,895,13
54,19,93,10,372,4
54,19,93,N.data,710,13
54,2,409,10,1904,5
54,2,409,N.data,5421,30
54,20,137,10,581,5
54,20,137,N.data,1047,15
54,21,68,10,274,4
54,21,68,N.data,415,12
54,22,102,10,592,6
54,22,102,N.data,918,15
54,3,386,10,1752,5
54,3,386,N.data,3712,21
54,4,318,10,1284,5
54,4,318,N.data,4691,30
54,5,305,10,1212,5
54,5,305,N.data,2722,17
54,6,274,10,1756,6
54,6,274,N.data,3740,25
54,7,232,10,1081,5
54,7,232,N.data,2274,20
54,8,298,10,1899,7
54,8,298,N.data,3997,24
54,9,193,10,780,7
54,9,193,N.data,1646,17
54,X,225,10,1037,4
54,X,225,N.data,2185,18
54,Y,43,10,199,6
54,Y,43,N.data,240,9
540,1,5619,10,23522,5
540,1,5619,N.data,152453,58
540,10,3291,10,21128,7
540,10,3291,N.data,80918,67
540,11,3256,10,18979,6
540,11,3256,N.data,78996,53
540,12,3249,10,13760,5
540,12,3249,N.data,75878,49
540,13,2390,10,8672,7
540,13,2390,N.data,57202,57
540,14,2205,10,10842,4
540,14,2205,N.data,51914,47
540,15,2037,10,8291,6
540,15,2037,N.data,40335,38
540,16,1956,10,11598,5
540,16,1956,N.data,44513,48
540,17,1948,10,9537,5
540,17,1948,N.data,35280,38
540,18,1865,10,9684,6
540,18,1865,N.data,42775,56
540,19,1385,10,8454,7
540,19,1385,N.data,25477,33
540,2,5936,10,20649,7
540,2,5936,N.data,156033,49
540,20,1488,10,7274,5
540,20,1488,N.data,25514,35
540,21,849,10,3595,5
540,21,849,N.data,13385,29
540,22,869,10,5317,6
540,22,869,N.data,16078,41
540,3,4858,10,23863,5
540,3,4858,N.data,133727,54
540,4,4674,10,23459,5
540,4,4674,N.data,121865,49
540,5,4429,10,30881,6
540,5,4429,N.data,121927,61
540,6,4184,10,28111,8
540,6,4184,N.data,111094,55
540,7,3869,10,17040,6
540,7,3869,N.data,78476,52
540,8,3560,10,14093,5
540,8,3560,N.data,88173,54
540,9,3012,10,12394,5
540,9,3012,N.data,57630,44
540,X,3775,10,21782,5
540,X,3775,N.data,118984,71
540,Y,635,10,3192,6
540,Y,635,N.data,8726,32
541,1,5619,10,33049,6
541,1,5619,N.data,165647,58
541,10,3290,10,20562,6
541,10,3290,N.data,78276,47
541,11,3255,10,11437,6
541,11,3255,N.data,64388,43
541,12,3249,10,14901,6
541,12,3249,N.data,85612,60
541,13,2390,10,9550,7
541,13,2390,N.data,41547,39
541,14,2205,10,6967,5
541,14,2205,N.data,54226,58
541,15,2037,10,8718,5
541,15,2037,N.data,57474,72
541,16,1956,10,10903,5
541,16,1956,N.data,40894,43
541,17,1948,10,4298,7
541,17,1948,N.data,47759,48
541,18,1865,10,10857,6
541,18,1865,N.data,41672,50
541,19,1385,10,7495,5
541,19,1385,N.data,39755,51
541,2,5937,10,23731,6
541,2,5937,N.data,144156,54
541,20,1488,10,7800,5
541,20,1488,N.data,27276,44
541,21,849,10,3752,5
541,21,849,N.data,15425,44
541,22,870,10,2374,7
541,22,870,N.data,12660,33
541,3,4858,10,19469,6
541,3,4858,N.data,147455,72
541,4,4674,10,22777,6
541,4,4674,N.data,121887,58
541,5,4429,10,19892,6
541,5,4429,N.data,121728,55
541,6,4184,10,29861,7
541,6,4184,N.data,108132,52
541,7,3869,10,15571,6
541,7,3869,N.data,92462,57
541,8,3560,10,23582,6
541,8,3560,N.data,87773,45
541,9,3012,10,12364,6
541,9,3012,N.data,61748,41
541,X,3775,10,20993,6
541,X,3775,N.data,84019,51
541,Y,635,10,3134,5
541,Y,635,N.data,7167,24
542,1,5619,10,23522,5
542,1,5619,N.data,152453,58
542,10,3291,10,21128,7
542,10,3291,N.data,80918,67
542,11,3256,10,18979,6
542,11,3256,N.data,78996,53
542,12,3249,10,13760,5
542,12,3249,N.data,75878,49
542,13,2390,10,8672,7
542,13,2390,N.data,57202,57
542,14,2205,10,10842,4
542,14,2205,N.data,51914,47
542,15,2037,10,8291,6
542,15,2037,N.data,40335,38
542,16,1956,10,11598,5
542,16,1956,N.data,44513,48
542,17,1948,10,9537,5
542,17,1948,N.data,35280,38
542,18,1865,10,9684,6
542,18,1865,N.data,42775,56
542,19,1385,10,8454,7
542,19,1385,N.data,25477,33
542,2,5936,10,20649,7
542,2,5936,N.data,156033,49
542,20,1488,10,7274,5
542,20,1488,N.data,25514,35
542,21,849,10,3595,5
542,21,849,N.data,13385,29
542,22,869,10,5317,6
542,22,869,N.data,16078,41
542,3,4858,10,23863,5
542,3,4858,N.data,133727,54
542,4,4674,10,23459,5
542,4,4674,N.data,121865,49
542,5,4429,10,30881,6
542,5,4429,N.data,121927,61
542,6,4184,10,28111,8
542,6,4184,N.data,111094,55
542,7,3869,10,17040,6
542,7,3869,N.data,78476,52
542,8,3560,10,14093,5
542,8,3560,N.data,88173,54
542,9,3012,10,12394,5
542,9,3012,N.data,57630,44
542,X,3775,10,21782,5
542,X,3775,N.data,118984,71
542,Y,635,10,3192,6
542,Y,635,N.data,8726,32
543,1,5619,10,28050,4
543,1,5619,N.data,133998,52
543,10,3291,10,19491,5
543,10,3291,N.data,70953,48
543,11,3256,10,13193,6
543,11,3256,N.data,74431,57
543,12,3249,10,16163,5
543,12,3249,N.data,89147,67
543,13,2390,10,14629,6
543,13,2390,N.data,51476,51
543,14,2205,10,7579,5
543,14,2205,N.data,51024,49
543,15,2037,10,9245,7
543,15,2037,N.data,42124,42
543,16,1956,10,8802,8
543,16,1956,N.data,47830,52
543,17,1948,10,9440,5
543,17,1948,N.data,43013,47
543,18,1865,10,7509,6
543,18,1865,N.data,35335,42
543,19,1385,10,10058,8
543,19,1385,N.data,29115,39
543,2,5937,10,30351,6
543,2,5937,N.data,151250,55
543,20,1488,10,7431,6
543,20,1488,N.data,26200,34
543,21,849,10,6525,8
543,21,849,N.data,13250,28
543,22,870,10,3474,7
543,22,870,N.data,12502,29
543,3,4858,10,20283,7
543,3,4858,N.data,155296,60
543,4,4674,10,18743,5
543,4,4674,N.data,133217,67
543,5,4429,10,18903,6
543,5,4429,N.data,117139,60
543,6,4184,10,29284,8
543,6,4184,N.data,120361,57
543,7,3869,10,17464,8
543,7,3869,N.data,77547,47
543,8,3560,10,17104,6
543,8,3560,N.data,62878,36
543,9,3012,10,12157,4
543,9,3012,N.data,66504,42
543,X,3775,10,21011,6
543,X,3775,N.data,80079,46
543,Y,635,10,2919,5
543,Y,635,N.data,7214,23
544,1,644,10,2672,5
544,1,644,N.data,7219,22
544,10,231,10,1029,4
544,10,231,N.data,2151,21
544,11,238,10,1257,5
544,11,238,N.data,2470,23
544,12,298,10,1522,5
544,12,298,N.data,3054,19
544,13,158,10,804,5
544,13,158,N.data,1566,20
544,14,152,10,888,6
544,14,152,N.data,1718,23
544,15,137,10,691,5
544,15,137,N.data,1263,19
544,16,146,10,703,7
544,16,146,N.data,1379,18
544,17,248,10,980,6
544,17,248,N.data,2319,17
544,18,126,10,632,6
544,18,126,N.data,1025,18
544,19,94,10,422,6
544,19,94,N.data,757,14
544,2,416,10,1559,6
544,2,416,N.data,5462,29
544,20,135,10,712,6
544,20,135,N.data,1274,17
544,21,68,10,361,6
544,21,68,N.data,538,15
544,22,105,10,258,6
544,22,105,N.data,813,14
544,3,391,10,2231,6
544,3,391,N.data,4485,21
544,4,321,10,1357,6
544,4,321,N.data,3553,22
544,5,305,10,1396,6
544,5,305,N.data,3279,25
544,6,276,10,1281,6
544,6,276,N.data,2965,25
544,7,230,10,1392,7
544,7,230,N.data,2477,23
544,8,299,10,1911,7
544,8,299,N.data,4381,29
544,9,194,10,914,6
544,9,194,N.data,1944,21
544,X,223,10,1129,5
544,X,223,N.data,2357,20
544,Y,38,10,175,6
544,Y,38,N.data,210,10
545,1,646,10,2679,6
545,1,646,N.data,7810,27
545,10,233,10,1621,7
545,10,233,N.data,2790,20
545,11,233,10,1113,6
545,11,233,N.data,2089,16
545,12,292,10,1285,6
545,12,292,N.data,2828,18
545,13,156,10,762,6
545,13,156,N.data,1430,16
545,14,153,10,878,7
545,14,153,N.data,1477,18
545,15,134,10,580,6
545,15,134,N.data,1069,14
545,16,150,10,628,4
545,16,150,N.data,1370,19
545,17,248,10,1032,7
545,17,248,N.data,2318,17
545,18,129,10,539,5
545,18,129,N.data,1097,15
545,19,95,10,468,8
545,19,95,N.data,772,14
545,2,409,10,2017,5
545,2,409,N.data,4951,21
545,20,135,10,592,6
545,20,135,N.data,1154,17
545,21,68,10,239,7
545,21,68,N.data,434,14
545,22,101,10,517,7
545,22,101,N.data,809,14
545,3,388,10,1676,4
545,3,388,N.data,4142,18
545,4,319,10,1304,5
545,4,319,N.data,5027,31
545,5,304,10,1853,7
545,5,304,N.data,3423,18
545,6,273,10,1323,5
545,6,273,N.data,2803,18
545,7,232,10,1007,5
545,7,232,N.data,2135,18
545,8,301,10,1521,6
545,8,301,N.data,3615,23
545,9,191,10,887,5
545,9,191,N.data,1726,16
545,X,226,10,1075,4
545,X,226,N.data,2312,21
545,Y,43,10,207,8
545,Y,43,N.data,253,10
546,1,5611,10,25532,6
546,1,5611,N.data,99839,40
546,10,3287,10,17811,6
546,10,3287,N.data,65597,41
546,11,3250,10,16915,5
546,11,3250,N.data,59112,41
546,12,3247,10,17658,6
546,12,3247,N.data,65433,47
546,13,2385,10,13688,6
546,13,2385,N.data,45671,48
546,14,2201,10,7404,5
546,14,2201,N.data,34282,31
546,15,2034,10,9301,7
546,15,2034,N.data,30683,30
546,16,1954,10,10842,6
546,16,1954,N.data,32182,31
546,17,1944,10,8420,5
546,17,1944,N.data,27645,31
546,18,1862,10,7877,5
546,18,1862,N.data,33171,33
546,19,1382,10,6349,5
546,19,1382,N.data,19120,25
546,2,5930,10,22990,5
546,2,5930,N.data,126927,56
546,20,1485,10,7952,8
546,20,1485,N.data,25288,36
546,21,849,10,3563,4
546,21,849,N.data,12129,30
546,22,870,10,4316,5
546,22,870,N.data,11565,25
546,3,4849,10,22823,6
546,3,4849,N.data,87223,41
546,4,4663,10,18693,5
546,4,4663,N.data,98084,41
546,5,4425,10,23916,7
546,5,4425,N.data,82457,42
546,6,4175,10,18314,5
546,6,4175,N.data,81668,45
546,7,3866,10,13109,5
546,7,3866,N.data,69458,40
546,8,3554,10,17234,5
546,8,3554,N.data,68993,48
546,9,3009,10,18656,8
546,9,3009,N.data,55249,37
546,X,3769,10,18080,6
546,X,3769,N.data,71866,46
546,Y,635,10,2918,5
546,Y,635,N.data,7059,22
547,1,5619,10,26118,6
547,1,5619,N.data,116610,44
547,10,3291,10,20663,7
547,10,3291,N.data,76931,49
547,11,3256,10,19956,7
547,11,3256,N.data,68909,42
547,12,3249,10,17836,5
547,12,3249,N.data,69481,49
547,13,2390,10,16230,7
547,13,2390,N.data,47959,43
547,14,2205,10,8992,5
547,14,2205,N.data,42053,42
547,15,2037,10,12027,6
547,15,2037,N.data,49871,44
547,16,1956,10,9421,6
547,16,1956,N.data,34404,34
547,17,1948,10,9129,5
547,17,1948,N.data,32057,36
547,18,1865,10,8627,7
547,18,1865,N.data,39010,46
547,19,1385,10,6677,6
547,19,1385,N.data,21607,33
547,2,5937,10,27143,5
547,2,5937,N.data,140451,61
547,20,1488,10,7360,5
547,20,1488,N.data,29558,40
547,21,849,10,3531,5
547,21,849,N.data,12253,28
547,22,870,10,4462,5
547,22,870,N.data,12386,30
547,3,4858,10,24893,6
547,3,4858,N.data,91668,42
547,4,4674,10,15508,5
547,4,4674,N.data,111739,51
547,5,4429,10,21788,8
547,5,4429,N.data,100328,53
547,6,4184,10,19020,7
547,6,4184,N.data,85845,42
547,7,3869,10,20165,5
547,7,3869,N.data,87590,52
547,8,3560,10,14799,5
547,8,3560,N.data,78045,54
547,9,3012,10,12033,5
547,9,3012,N.data,57591,38
547,X,3775,10,22777,6
547,X,3775,N.data,80204,52
547,Y,635,10,2742,6
547,Y,635,N.data,7319,25
548,1,5619,10,23522,5
548,1,5619,N.data,152453,58
548,10,3291,10,21128,7
548,10,3291,N.data,80918,67
548,11,3256,10,18979,6
548,11,3256,N.data,78996,53
548,12,3249,10,13760,5
548,12,3249,N.data,75878,49
548,13,2390,10,8672,7
548,13,2390,N.data,57202,57
548,14,2205,10,10842,4
548,14,2205,N.data,51914,47
548,15,2037,10,8291,6
548,15,2037,N.data,40335,38
548,16,1956,10,11598,5
548,16,1956,N.data,44513,48
548,17,1948,10,9537,5
548,17,1948,N.data,35280,38
548,18,1865,10,9684,6
548,18,1865,N.data,42775,56
548,19,1385,10,8454,7
548,19,1385,N.data,25477,33
548,2,5936,10,20649,7
548,2,5936,N.data,156033,49
548,20,1488,10,7274,5
548,20,1488,N.data,25514,35
548,21,849,10,3595,5
548,21,849,N.data,13385,29
548,22,869,10,5317,6
548,22,869,N.data,16078,41
548,3,4858,10,23863,5
548,3,4858,N.data,133727,54
548,4,4674,10,23459,5
548,4,4674,N.data,121865,49
548,5,4429,10,30881,6
548,5,4429,N.data,121927,61
548,6,4184,10,28111,8
548,6,4184,N.data,111094,55
548,7,3869,10,17040,6
548,7,3869,N.data,78476,52
548,8,3560,10,14093,5
548,8,3560,N.data,88173,54
548,9,3012,10,12394,5
548,9,3012,N.data,57630,44
548,X,3775,10,21782,5
548,X,3775,N.data,118984,71
548,Y,635,10,3192,6
548,Y,635,N.data,8726,32
55,1,643,10,2232,8
55,1,643,N.data,7558,25
55,10,228,10,1371,7
55,10,228,N.data,2392,19
55,11,231,10,1163,6
55,11,231,N.data,2332,20
55,12,289,10,1358,5
55,12,289,N.data,2806,17
55,13,155,10,619,6
55,13,155,N.data,1357,16
55,14,152,10,829,8
55,14,152,N.data,1519,19
55,15,134,10,827,6
55,15,134,N.data,1412,19
55,16,151,10,924,7
55,16,151,N.data,1538,17
55,17,247,10,1079,5
55,17,247,N.data,2206,16
55,18,129,10,614,5
55,18,129,N.data,1136,16
55,19,95,10,416,7
55,19,95,N.data,707,15
55,2,411,10,2155,6
55,2,411,N.data,5369,25
55,20,136,10,587,5
55,20,136,N.data,1020,13
55,21,68,10,320,7
55,21,68,N.data,486,14
55,22,101,10,471,5
55,22,101,N.data,1006,18
55,3,384,10,1678,5
55,3,384,N.data,4638,23
55,4,321,10,1776,6
55,4,321,N.data,3922,25
55,5,301,10,1362,6
55,5,301,N.data,3215,22
55,6,275,10,1654,7
55,6,275,N.data,3611,24
55,7,233,10,976,7
55,7,233,N.data,2169,17
55,8,302,10,1399,5
55,8,302,N.data,3020,18
55,9,192,10,846,6
55,9,192,N.data,1895,19
55,X,225,10,1127,6
55,X,225,N.data,2354,21
55,Y,43,10,204,5
55,Y,43,N.data,324,16
550,1,5619,10,26848,5
550,1,5619,N.data,132767,62
550,10,3291,10,14804,4
550,10,3291,N.data,64348,46
550,11,3256,10,15268,5
550,11,3256,N.data,61889,41
550,12,3249,10,18506,5
550,12,3249,N.data,62921,45
550,13,2390,10,8787,8
550,13,2390,N.data,40682,35
550,14,2205,10,10974,5
550,14,2205,N.data,42438,38
550,15,2037,10,9065,6
550,15,2037,N.data,37649,36
550,16,1956,10,6048,6
550,16,1956,N.data,33904,34
550,17,1948,10,9439,6
550,17,1948,N.data,32468,33
550,18,1865,10,6801,5
550,18,1865,N.data,32205,42
550,19,1385,10,7350,6
550,19,1385,N.data,21251,34
550,2,5937,10,26857,6
550,2,5937,N.data,130240,54
550,20,1488,10,6023,5
550,20,1488,N.data,25003,35
550,21,849,10,4210,5
550,21,849,N.data,15502,50
550,22,870,10,5135,6
550,22,870,N.data,14034,27
550,3,4858,10,25719,6
550,3,4858,N.data,98583,52
550,4,4674,10,20228,7
550,4,4674,N.data,99703,42
550,5,4429,10,27121,7
550,5,4429,N.data,102425,50
550,6,4184,10,19666,5
550,6,4184,N.data,79485,43
550,7,3869,10,23982,6
550,7,3869,N.data,85474,45
550,8,3560,10,16993,5
550,8,3560,N.data,75412,43
550,9,3012,10,17335,6
550,9,3012,N.data,56973,44
550,X,3775,10,17563,7
550,X,3775,N.data,92865,66
550,Y,635,10,3564,6
550,Y,635,N.data,9648,35
551,1,646,10,3325,6
551,1,646,N.data,8849,28
551,10,230,10,1135,5
551,10,230,N.data,2612,20
551,11,234,10,1252,5
551,11,234,N.data,2948,28
551,12,291,10,1669,6
551,12,291,N.data,4041,27
551,13,155,10,614,4
551,13,155,N.data,1440,16
551,14,153,10,762,5
551,14,153,N.data,1397,16
551,15,136,10,792,7
551,15,136,N.data,1283,16
551,16,148,10,1004,7
551,16,148,N.data,1777,21
551,17,247,10,1353,6
