data.seed,n.segments,method,selected
72,10,10% 100 times penaltyExp -0.5 max freq,10
72,10,10-fold 10 times penaltyExp -0.5 max freq,10
72,10,2-fold 50 times penaltyExp -0.5 max freq,10
72,10,50% 100 times penaltyExp -0.5 max freq,10
72,10,10% 100 times penaltyExp 0 max freq,10
72,10,10-fold 10 times penaltyExp 0 max freq,10
72,10,2-fold 50 times penaltyExp 0 max freq,10
72,10,50% 100 times penaltyExp 0 max freq,10
72,10,"10% 100 times min err, min segs",8
72,10,"10-fold 10 times min err, min segs",7
72,10,"2-fold 50 times min err, min segs",10
72,10,"50% 100 times min err, min segs",10
72,10,"10% 100 times min err, max times",10
72,10,"10-fold 10 times min err, max times",10
72,10,"2-fold 50 times min err, max times",10
72,10,"50% 100 times min err, max times",10
72,10,"10% 100 times mean err, min err",10
72,10,"10-fold 10 times mean err, min err",10
72,10,"2-fold 50 times mean err, min err",10
72,10,"50% 100 times mean err, min err",10
72,15,10% 100 times penaltyExp -1 min loss,15
72,15,10-fold 10 times penaltyExp -1 min loss,15
72,15,2-fold 50 times penaltyExp -1 min loss,15
72,15,50% 100 times penaltyExp -1 min loss,15
72,15,10% 100 times penaltyExp -0.5 min loss,15
72,15,10-fold 10 times penaltyExp -0.5 min loss,15
72,15,2-fold 50 times penaltyExp -0.5 min loss,15
72,15,50% 100 times penaltyExp -0.5 min loss,15
72,15,10% 100 times penaltyExp 0 min loss,15
72,15,10-fold 10 times penaltyExp 0 min loss,15
72,15,2-fold 50 times penaltyExp 0 min loss,15
72,15,50% 100 times penaltyExp 0 min loss,15
72,15,10% 100 times penaltyExp -1 max freq,15
72,15,10-fold 10 times penaltyExp -1 max freq,15
72,15,2-fold 50 times penaltyExp -1 max freq,15
72,15,50% 100 times penaltyExp -1 max freq,15
72,15,10% 100 times penaltyExp -0.5 max freq,15
72,15,10-fold 10 times penaltyExp -0.5 max freq,15
72,15,2-fold 50 times penaltyExp -0.5 max freq,15
72,15,50% 100 times penaltyExp -0.5 max freq,15
72,15,10% 100 times penaltyExp 0 max freq,15
72,15,10-fold 10 times penaltyExp 0 max freq,15
72,15,2-fold 50 times penaltyExp 0 max freq,15
72,15,50% 100 times penaltyExp 0 max freq,15
72,15,"10% 100 times min err, min segs",13
72,15,"10-fold 10 times min err, min segs",12
72,15,"2-fold 50 times min err, min segs",14
72,15,"50% 100 times min err, min segs",15
72,15,"10% 100 times min err, max times",15
72,15,"10-fold 10 times min err, max times",15
72,15,"2-fold 50 times min err, max times",15
72,15,"50% 100 times min err, max times",15
72,15,"10% 100 times mean err, min err",15
72,15,"10-fold 10 times mean err, min err",15
72,15,"2-fold 50 times mean err, min err",15
72,15,"50% 100 times mean err, min err",15
72,20,10% 100 times penaltyExp -1 min loss,20
72,20,10-fold 10 times penaltyExp -1 min loss,20
72,20,2-fold 50 times penaltyExp -1 min loss,20
72,20,50% 100 times penaltyExp -1 min loss,20
72,20,10% 100 times penaltyExp -0.5 min loss,20
72,20,10-fold 10 times penaltyExp -0.5 min loss,20
72,20,2-fold 50 times penaltyExp -0.5 min loss,20
72,20,50% 100 times penaltyExp -0.5 min loss,20
72,20,10% 100 times penaltyExp 0 min loss,20
72,20,10-fold 10 times penaltyExp 0 min loss,20
72,20,2-fold 50 times penaltyExp 0 min loss,20
72,20,50% 100 times penaltyExp 0 min loss,20
72,20,10% 100 times penaltyExp -1 max freq,20
72,20,10-fold 10 times penaltyExp -1 max freq,20
72,20,2-fold 50 times penaltyExp -1 max freq,20
72,20,50% 100 times penaltyExp -1 max freq,20
72,20,10% 100 times penaltyExp -0.5 max freq,20
72,20,10-fold 10 times penaltyExp -0.5 max freq,20
72,20,2-fold 50 times penaltyExp -0.5 max freq,20
72,20,50% 100 times penaltyExp -0.5 max freq,20
72,20,10% 100 times penaltyExp 0 max freq,20
72,20,10-fold 10 times penaltyExp 0 max freq,20
72,20,2-fold 50 times penaltyExp 0 max freq,20
72,20,50% 100 times penaltyExp 0 max freq,20
72,20,"10% 100 times min err, min segs",17
72,20,"10-fold 10 times min err, min segs",16
72,20,"2-fold 50 times min err, min segs",19
72,20,"50% 100 times min err, min segs",20
72,20,"10% 100 times min err, max times",20
72,20,"10-fold 10 times min err, max times",20
72,20,"2-fold 50 times min err, max times",20
72,20,"50% 100 times min err, max times",20
72,20,"10% 100 times mean err, min err",20
72,20,"10-fold 10 times mean err, min err",20
72,20,"2-fold 50 times mean err, min err",20
72,20,"50% 100 times mean err, min err",20
73,1,10% 100 times penaltyExp -1 min loss,10
73,1,10-fold 10 times penaltyExp -1 min loss,3
73,1,2-fold 50 times penaltyExp -1 min loss,7
73,1,50% 100 times penaltyExp -1 min loss,3
73,1,10% 100 times penaltyExp -0.5 min loss,10
73,1,10-fold 10 times penaltyExp -0.5 min loss,3
73,1,2-fold 50 times penaltyExp -0.5 min loss,7
73,1,50% 100 times penaltyExp -0.5 min loss,3
73,1,10% 100 times penaltyExp 0 min loss,10
73,1,10-fold 10 times penaltyExp 0 min loss,3
73,1,2-fold 50 times penaltyExp 0 min loss,7
73,1,50% 100 times penaltyExp 0 min loss,3
73,1,10% 100 times penaltyExp -1 max freq,3
73,1,10-fold 10 times penaltyExp -1 max freq,2
73,1,2-fold 50 times penaltyExp -1 max freq,10
73,1,50% 100 times penaltyExp -1 max freq,3
73,1,10% 100 times penaltyExp -0.5 max freq,3
73,1,10-fold 10 times penaltyExp -0.5 max freq,2
73,1,2-fold 50 times penaltyExp -0.5 max freq,10
73,1,50% 100 times penaltyExp -0.5 max freq,5
73,1,10% 100 times penaltyExp 0 max freq,3
73,1,10-fold 10 times penaltyExp 0 max freq,2
73,1,2-fold 50 times penaltyExp 0 max freq,10
73,1,50% 100 times penaltyExp 0 max freq,7
73,1,"10% 100 times min err, min segs",1
73,1,"10-fold 10 times min err, min segs",1
73,1,"2-fold 50 times min err, min segs",1
73,1,"50% 100 times min err, min segs",1
73,1,"10% 100 times min err, max times",2
73,1,"10-fold 10 times min err, max times",2
73,1,"2-fold 50 times min err, max times",2
73,1,"50% 100 times min err, max times",2
73,1,"10% 100 times mean err, min err",9
73,1,"10-fold 10 times mean err, min err",9
73,1,"2-fold 50 times mean err, min err",2
73,1,"50% 100 times mean err, min err",2
73,2,10% 100 times penaltyExp -1 min loss,3
73,2,10-fold 10 times penaltyExp -1 min loss,3
73,2,2-fold 50 times penaltyExp -1 min loss,3
73,2,50% 100 times penaltyExp -1 min loss,3
73,2,10% 100 times penaltyExp -0.5 min loss,3
73,2,10-fold 10 times penaltyExp -0.5 min loss,3
73,2,2-fold 50 times penaltyExp -0.5 min loss,3
73,2,50% 100 times penaltyExp -0.5 min loss,3
73,2,10% 100 times penaltyExp 0 min loss,3
73,2,10-fold 10 times penaltyExp 0 min loss,3
73,2,2-fold 50 times penaltyExp 0 min loss,3
73,2,50% 100 times penaltyExp 0 min loss,3
73,2,10% 100 times penaltyExp -1 max freq,3
73,2,10-fold 10 times penaltyExp -1 max freq,3
73,2,2-fold 50 times penaltyExp -1 max freq,3
73,2,50% 100 times penaltyExp -1 max freq,3
73,2,10% 100 times penaltyExp -0.5 max freq,3
73,2,10-fold 10 times penaltyExp -0.5 max freq,3
73,2,2-fold 50 times penaltyExp -0.5 max freq,3
73,2,50% 100 times penaltyExp -0.5 max freq,3
73,2,10% 100 times penaltyExp 0 max freq,3
73,2,10-fold 10 times penaltyExp 0 max freq,3
73,2,2-fold 50 times penaltyExp 0 max freq,3
73,2,50% 100 times penaltyExp 0 max freq,3
73,2,"10% 100 times min err, min segs",1
73,2,"10-fold 10 times min err, min segs",1
73,2,"2-fold 50 times min err, min segs",2
73,2,"50% 100 times min err, min segs",1
73,2,"10% 100 times min err, max times",2
73,2,"10-fold 10 times min err, max times",2
73,2,"2-fold 50 times min err, max times",3
73,2,"50% 100 times min err, max times",3
73,2,"10% 100 times mean err, min err",3
73,2,"10-fold 10 times mean err, min err",3
73,2,"2-fold 50 times mean err, min err",3
73,2,"50% 100 times mean err, min err",3
73,5,10% 100 times penaltyExp -1 min loss,6
73,5,10-fold 10 times penaltyExp -1 min loss,6
73,5,2-fold 50 times penaltyExp -1 min loss,5
73,5,50% 100 times penaltyExp -1 min loss,5
73,5,10% 100 times penaltyExp -0.5 min loss,6
73,5,10-fold 10 times penaltyExp -0.5 min loss,6
73,5,2-fold 50 times penaltyExp -0.5 min loss,6
73,5,50% 100 times penaltyExp -0.5 min loss,5
73,5,10% 100 times penaltyExp 0 min loss,6
73,5,10-fold 10 times penaltyExp 0 min loss,6
73,5,2-fold 50 times penaltyExp 0 min loss,6
73,5,50% 100 times penaltyExp 0 min loss,6
73,5,10% 100 times penaltyExp -1 max freq,6
73,5,10-fold 10 times penaltyExp -1 max freq,6
73,5,2-fold 50 times penaltyExp -1 max freq,5
73,5,50% 100 times penaltyExp -1 max freq,5
73,5,10% 100 times penaltyExp -0.5 max freq,6
73,5,10-fold 10 times penaltyExp -0.5 max freq,6
73,5,2-fold 50 times penaltyExp -0.5 max freq,6
73,5,50% 100 times penaltyExp -0.5 max freq,6
73,5,10% 100 times penaltyExp 0 max freq,6
73,5,10-fold 10 times penaltyExp 0 max freq,6
73,5,2-fold 50 times penaltyExp 0 max freq,6
73,5,50% 100 times penaltyExp 0 max freq,6
73,5,"10% 100 times min err, min segs",2
73,5,"10-fold 10 times min err, min segs",2
73,5,"2-fold 50 times min err, min segs",5
73,5,"50% 100 times min err, min segs",5
73,5,"10% 100 times min err, max times",6
73,5,"10-fold 10 times min err, max times",5
73,5,"2-fold 50 times min err, max times",5
73,5,"50% 100 times min err, max times",5
73,5,"10% 100 times mean err, min err",6
73,5,"10-fold 10 times mean err, min err",6
73,5,"2-fold 50 times mean err, min err",6
73,5,"50% 100 times mean err, min err",6
73,10,10% 100 times penaltyExp -1 min loss,10
73,10,10-fold 10 times penaltyExp -1 min loss,10
73,10,2-fold 50 times penaltyExp -1 min loss,10
73,10,50% 100 times penaltyExp -1 min loss,10
73,10,10% 100 times penaltyExp -0.5 min loss,10
73,10,10-fold 10 times penaltyExp -0.5 min loss,10
73,10,2-fold 50 times penaltyExp -0.5 min loss,10
73,10,50% 100 times penaltyExp -0.5 min loss,10
73,10,10% 100 times penaltyExp 0 min loss,10
73,10,10-fold 10 times penaltyExp 0 min loss,10
73,10,2-fold 50 times penaltyExp 0 min loss,10
73,10,50% 100 times penaltyExp 0 min loss,10
73,10,10% 100 times penaltyExp -1 max freq,10
73,10,10-fold 10 times penaltyExp -1 max freq,10
73,10,2-fold 50 times penaltyExp -1 max freq,10
73,10,50% 100 times penaltyExp -1 max freq,10
73,10,10% 100 times penaltyExp -0.5 max freq,10
73,10,10-fold 10 times penaltyExp -0.5 max freq,10
73,10,2-fold 50 times penaltyExp -0.5 max freq,10
73,10,50% 100 times penaltyExp -0.5 max freq,10
73,10,10% 100 times penaltyExp 0 max freq,10
73,10,10-fold 10 times penaltyExp 0 max freq,10
73,10,2-fold 50 times penaltyExp 0 max freq,10
73,10,50% 100 times penaltyExp 0 max freq,10
73,10,"10% 100 times min err, min segs",9
73,10,"10-fold 10 times min err, min segs",7
73,10,"2-fold 50 times min err, min segs",10
73,10,"50% 100 times min err, min segs",9
73,10,"10% 100 times min err, max times",10
73,10,"10-fold 10 times min err, max times",10
73,10,"2-fold 50 times min err, max times",10
73,10,"50% 100 times min err, max times",10
73,10,"10% 100 times mean err, min err",10
73,10,"10-fold 10 times mean err, min err",10
73,10,"2-fold 50 times mean err, min err",10
73,10,"50% 100 times mean err, min err",10
73,15,10% 100 times penaltyExp -1 min loss,15
73,15,10-fold 10 times penaltyExp -1 min loss,15
73,15,2-fold 50 times penaltyExp -1 min loss,15
73,15,50% 100 times penaltyExp -1 min loss,15
73,15,10% 100 times penaltyExp -0.5 min loss,15
73,15,10-fold 10 times penaltyExp -0.5 min loss,15
73,15,2-fold 50 times penaltyExp -0.5 min loss,15
73,15,50% 100 times penaltyExp -0.5 min loss,15
73,15,10% 100 times penaltyExp 0 min loss,15
73,15,10-fold 10 times penaltyExp 0 min loss,15
73,15,2-fold 50 times penaltyExp 0 min loss,15
73,15,50% 100 times penaltyExp 0 min loss,15
73,15,10% 100 times penaltyExp -1 max freq,15
73,15,10-fold 10 times penaltyExp -1 max freq,15
73,15,2-fold 50 times penaltyExp -1 max freq,15
73,15,50% 100 times penaltyExp -1 max freq,15
73,15,10% 100 times penaltyExp -0.5 max freq,15
73,15,10-fold 10 times penaltyExp -0.5 max freq,15
73,15,2-fold 50 times penaltyExp -0.5 max freq,15
73,15,50% 100 times penaltyExp -0.5 max freq,15
73,15,10% 100 times penaltyExp 0 max freq,15
73,15,10-fold 10 times penaltyExp 0 max freq,15
73,15,2-fold 50 times penaltyExp 0 max freq,15
73,15,50% 100 times penaltyExp 0 max freq,15
73,15,"10% 100 times min err, min segs",13
73,15,"10-fold 10 times min err, min segs",9
73,15,"2-fold 50 times min err, min segs",14
73,15,"50% 100 times min err, min segs",15
73,15,"10% 100 times min err, max times",15
73,15,"10-fold 10 times min err, max times",15
73,15,"2-fold 50 times min err, max times",15
73,15,"50% 100 times min err, max times",15
73,15,"10% 100 times mean err, min err",15
73,15,"10-fold 10 times mean err, min err",15
73,15,"2-fold 50 times mean err, min err",15
73,15,"50% 100 times mean err, min err",15
73,20,10% 100 times penaltyExp -1 min loss,20
73,20,10-fold 10 times penaltyExp -1 min loss,20
73,20,2-fold 50 times penaltyExp -1 min loss,20
73,20,50% 100 times penaltyExp -1 min loss,20
73,20,10% 100 times penaltyExp -0.5 min loss,20
73,20,10-fold 10 times penaltyExp -0.5 min loss,20
73,20,2-fold 50 times penaltyExp -0.5 min loss,20
73,20,50% 100 times penaltyExp -0.5 min loss,20
73,20,10% 100 times penaltyExp 0 min loss,20
73,20,10-fold 10 times penaltyExp 0 min loss,20
73,20,2-fold 50 times penaltyExp 0 min loss,20
73,20,50% 100 times penaltyExp 0 min loss,20
73,20,10% 100 times penaltyExp -1 max freq,20
73,20,10-fold 10 times penaltyExp -1 max freq,20
73,20,2-fold 50 times penaltyExp -1 max freq,20
73,20,50% 100 times penaltyExp -1 max freq,20
73,20,10% 100 times penaltyExp -0.5 max freq,20
73,20,10-fold 10 times penaltyExp -0.5 max freq,20
73,20,2-fold 50 times penaltyExp -0.5 max freq,20
73,20,50% 100 times penaltyExp -0.5 max freq,20
73,20,10% 100 times penaltyExp 0 max freq,20
73,20,10-fold 10 times penaltyExp 0 max freq,20
73,20,2-fold 50 times penaltyExp 0 max freq,20
73,20,50% 100 times penaltyExp 0 max freq,20
73,20,"10% 100 times min err, min segs",15
73,20,"10-fold 10 times min err, min segs",17
73,20,"2-fold 50 times min err, min segs",19
73,20,"50% 100 times min err, min segs",19
73,20,"10% 100 times min err, max times",20
73,20,"10-fold 10 times min err, max times",20
73,20,"2-fold 50 times min err, max times",20
73,20,"50% 100 times min err, max times",20
73,20,"10% 100 times mean err, min err",20
73,20,"10-fold 10 times mean err, min err",20
73,20,"2-fold 50 times mean err, min err",20
73,20,"50% 100 times mean err, min err",20
74,1,10% 100 times penaltyExp -1 min loss,2
74,1,10-fold 10 times penaltyExp -1 min loss,1
74,1,2-fold 50 times penaltyExp -1 min loss,1
74,1,50% 100 times penaltyExp -1 min loss,1
74,1,10% 100 times penaltyExp -0.5 min loss,2
74,1,10-fold 10 times penaltyExp -0.5 min loss,1
74,1,2-fold 50 times penaltyExp -0.5 min loss,1
74,1,50% 100 times penaltyExp -0.5 min loss,1
74,1,10% 100 times penaltyExp 0 min loss,2
74,1,10-fold 10 times penaltyExp 0 min loss,1
74,1,2-fold 50 times penaltyExp 0 min loss,1
74,1,50% 100 times penaltyExp 0 min loss,1
74,1,10% 100 times penaltyExp -1 max freq,1
74,1,10-fold 10 times penaltyExp -1 max freq,1
74,1,2-fold 50 times penaltyExp -1 max freq,1
74,1,50% 100 times penaltyExp -1 max freq,1
74,1,10% 100 times penaltyExp -0.5 max freq,1
74,1,10-fold 10 times penaltyExp -0.5 max freq,1
74,1,2-fold 50 times penaltyExp -0.5 max freq,1
74,1,50% 100 times penaltyExp -0.5 max freq,1
74,1,10% 100 times penaltyExp 0 max freq,1
74,1,10-fold 10 times penaltyExp 0 max freq,1
74,1,2-fold 50 times penaltyExp 0 max freq,1
74,1,50% 100 times penaltyExp 0 max freq,1
74,1,"10% 100 times min err, min segs",1
74,1,"10-fold 10 times min err, min segs",1
74,1,"2-fold 50 times min err, min segs",1
74,1,"50% 100 times min err, min segs",1
74,1,"10% 100 times min err, max times",2
74,1,"10-fold 10 times min err, max times",1
74,1,"2-fold 50 times min err, max times",1
74,1,"50% 100 times min err, max times",1
74,1,"10% 100 times mean err, min err",2
74,1,"10-fold 10 times mean err, min err",2
74,1,"2-fold 50 times mean err, min err",1
74,1,"50% 100 times mean err, min err",1
74,2,10% 100 times penaltyExp -1 min loss,2
74,2,10-fold 10 times penaltyExp -1 min loss,2
74,2,2-fold 50 times penaltyExp -1 min loss,2
74,2,50% 100 times penaltyExp -1 min loss,2
74,2,10% 100 times penaltyExp -0.5 min loss,2
74,2,10-fold 10 times penaltyExp -0.5 min loss,2
74,2,2-fold 50 times penaltyExp -0.5 min loss,2
74,2,50% 100 times penaltyExp -0.5 min loss,2
74,2,10% 100 times penaltyExp 0 min loss,2
74,2,10-fold 10 times penaltyExp 0 min loss,2
74,2,2-fold 50 times penaltyExp 0 min loss,2
74,2,50% 100 times penaltyExp 0 min loss,2
74,2,10% 100 times penaltyExp -1 max freq,2
74,2,10-fold 10 times penaltyExp -1 max freq,2
74,2,2-fold 50 times penaltyExp -1 max freq,2
74,2,50% 100 times penaltyExp -1 max freq,2
74,2,10% 100 times penaltyExp -0.5 max freq,2
74,2,10-fold 10 times penaltyExp -0.5 max freq,2
74,2,2-fold 50 times penaltyExp -0.5 max freq,2
74,2,50% 100 times penaltyExp -0.5 max freq,2
74,2,10% 100 times penaltyExp 0 max freq,2
74,2,10-fold 10 times penaltyExp 0 max freq,2
74,2,2-fold 50 times penaltyExp 0 max freq,2
74,2,50% 100 times penaltyExp 0 max freq,2
74,2,"10% 100 times min err, min segs",1
74,2,"10-fold 10 times min err, min segs",1
74,2,"2-fold 50 times min err, min segs",1
74,2,"50% 100 times min err, min segs",1
74,2,"10% 100 times min err, max times",2
74,2,"10-fold 10 times min err, max times",2
74,2,"2-fold 50 times min err, max times",2
74,2,"50% 100 times min err, max times",2
74,2,"10% 100 times mean err, min err",2
74,2,"10-fold 10 times mean err, min err",2
74,2,"2-fold 50 times mean err, min err",2
74,2,"50% 100 times mean err, min err",2
74,5,10% 100 times penaltyExp -1 min loss,5
74,5,10-fold 10 times penaltyExp -1 min loss,5
74,5,2-fold 50 times penaltyExp -1 min loss,5
74,5,50% 100 times penaltyExp -1 min loss,5
74,5,10% 100 times penaltyExp -0.5 min loss,5
74,5,10-fold 10 times penaltyExp -0.5 min loss,5
74,5,2-fold 50 times penaltyExp -0.5 min loss,5
74,5,50% 100 times penaltyExp -0.5 min loss,5
74,5,10% 100 times penaltyExp 0 min loss,5
74,5,10-fold 10 times penaltyExp 0 min loss,5
74,5,2-fold 50 times penaltyExp 0 min loss,5
74,5,50% 100 times penaltyExp 0 min loss,5
74,5,10% 100 times penaltyExp -1 max freq,5
74,5,10-fold 10 times penaltyExp -1 max freq,5
74,5,2-fold 50 times penaltyExp -1 max freq,5
74,5,50% 100 times penaltyExp -1 max freq,5
74,5,10% 100 times penaltyExp -0.5 max freq,5
74,5,10-fold 10 times penaltyExp -0.5 max freq,5
74,5,2-fold 50 times penaltyExp -0.5 max freq,5
74,5,50% 100 times penaltyExp -0.5 max freq,5
74,5,10% 100 times penaltyExp 0 max freq,5
74,5,10-fold 10 times penaltyExp 0 max freq,5
74,5,2-fold 50 times penaltyExp 0 max freq,5
74,5,50% 100 times penaltyExp 0 max freq,5
74,5,"10% 100 times min err, min segs",2
74,5,"10-fold 10 times min err, min segs",3
74,5,"2-fold 50 times min err, min segs",5
74,5,"50% 100 times min err, min segs",4
74,5,"10% 100 times min err, max times",5
74,5,"10-fold 10 times min err, max times",5
74,5,"2-fold 50 times min err, max times",5
74,5,"50% 100 times min err, max times",5
74,5,"10% 100 times mean err, min err",5
74,5,"10-fold 10 times mean err, min err",5
74,5,"2-fold 50 times mean err, min err",5
74,5,"50% 100 times mean err, min err",5
74,10,10% 100 times penaltyExp -1 min loss,10
74,10,10-fold 10 times penaltyExp -1 min loss,10
74,10,2-fold 50 times penaltyExp -1 min loss,10
74,10,50% 100 times penaltyExp -1 min loss,10
74,10,10% 100 times penaltyExp -0.5 min loss,10
74,10,10-fold 10 times penaltyExp -0.5 min loss,10
74,10,2-fold 50 times penaltyExp -0.5 min loss,10
